name,x,y,university_name,professor_name,overall_impact
Calabro Finnegan,-0.019623201340436935,0.08747806400060654,University of Pittsburgh,Calabro Finnegan,38.42284235260049
Parker S Robert,-0.01854664273560047,0.08781398832798004,University of Pittsburgh,Parker S Robert,92.07667382368322
Schuman Joel,-0.019197765737771988,0.08924748003482819,University of Pittsburgh,Schuman Joel,56.5336884143759
Moyer Brian,-0.019961394369602203,0.08936017006635666,University of Pittsburgh,Moyer Brian,0.8226822230741178
Kokai Lauren,-0.018600866198539734,0.08789847791194916,University of Pittsburgh,Kokai Lauren,17.713202713019992
Smithgall Thomas,-0.018348414450883865,0.08809235692024231,University of Pittsburgh,Smithgall Thomas,39.65223639084673
Tamer S Ibrahim,-0.020006466656923294,0.08859331160783768,University of Pittsburgh,Tamer S Ibrahim,13.695548810140249
Kellum John,-0.016770392656326294,0.08781787008047104,University of Pittsburgh,Kellum John,278.0864331239268
Bryan N Brown,-0.018341291695833206,0.08822665363550186,University of Pittsburgh,Bryan N Brown,37.07830625429113
Mayo J Patrick,-0.018613407388329506,0.08806100487709045,University of Pittsburgh,Mayo J Patrick,6.026440772270833
Kalinski Pawel,-0.018586350604891777,0.08801029622554779,University of Pittsburgh,Kalinski Pawel,33.04352166657184
Mcmahon Patrick,-0.018413929268717766,0.08839371055364609,University of Pittsburgh,Mcmahon Patrick,3.8825283787686775
Koontz Alicia,-0.019350722432136536,0.08924037963151932,University of Pittsburgh,Koontz Alicia,10.938842178727624
Duncan Andrew,-0.018607662990689278,0.08804951608181,University of Pittsburgh,Duncan Andrew,16.355430456944777
Ebrahimkhani Mo,-0.018555831164121628,0.08785860985517502,University of Pittsburgh,Ebrahimkhani Mo,40.04159528135679
Leuba Sanford,-0.019668834283947945,0.08914026618003845,University of Pittsburgh,Leuba Sanford,6.685152812199575
Schatten Gerald,-0.019947132095694542,0.08869621902704239,University of Pittsburgh,Schatten Gerald,18.918585726096698
Lotze Michael,-0.01985214836895466,0.08892938494682312,University of Pittsburgh,Lotze Michael,136.12101328707595
St H Cynthia,-0.02005157433450222,0.08872521668672562,University of Pittsburgh,St H Cynthia,2.479408754394348
Yates Cecelia,-0.020026925951242447,0.08890184015035629,University of Pittsburgh,Yates Cecelia,11.672486967022632
Falo Louis,-0.020156433805823326,0.08816833049058914,University of Pittsburgh,Falo Louis,40.73163276474456
Ravi B Patel,-0.01998830772936344,0.08776795864105225,University of Pittsburgh,Ravi B Patel,19.281636175958795
Edwards W Barry,-0.025016795843839645,0.09587381780147552,University of Pittsburgh,Edwards W Barry,11.92984928568741
Balaban Carey,-0.018554743379354477,0.08820059150457382,University of Pittsburgh,Balaban Carey,15.651482336948252
Fisher Lee,-0.023429006338119507,0.10585996508598328,University of Pittsburgh,Fisher Lee,38.6223321423624
Menegazzi James,-0.018424222245812416,0.08788854628801346,University of Pittsburgh,Menegazzi James,33.303257552145084
Justin S Weinbaum,-0.01893407665193081,0.08901340514421463,University of Pittsburgh,Justin S Weinbaum,12.566992826670392
Teichert Tobias,-0.019804412499070168,0.08903428167104721,University of Pittsburgh,Teichert Tobias,7.603708222620694
Collinger Jennifer,-0.019182469695806503,0.08847565948963165,University of Pittsburgh,Collinger Jennifer,33.18237380495229
Ryad Benosman,-0.0189418513327837,0.08927937597036362,University of Pittsburgh,Ryad Benosman,9.456833078695215
Federspiel William,-0.01858881488442421,0.08787205815315247,University of Pittsburgh,Federspiel William,27.271604427874266
Gilbert Thomas,-0.019969476386904716,0.08875591307878494,University of Pittsburgh,Gilbert Thomas,15.091122312763185
Liu Yang,-0.019878027960658073,0.08887987583875656,University of Pittsburgh,Liu Yang,135.23747882269598
Sant Shilpa,-0.018616145476698875,0.08790174126625061,University of Pittsburgh,Sant Shilpa,29.65968737958184
Syed-picard Fatima,-0.01983221434056759,0.08897581696510315,University of Pittsburgh,Syed-picard Fatima,7.04933214495836
Stuckenholz Carsten,-0.01912413164973259,0.08932153135538101,University of Pittsburgh,Stuckenholz Carsten,5.409804809371421
Castagnola Elisa,-0.018295858055353165,0.08837645500898361,University of Pittsburgh,Castagnola Elisa,12.175921940724974
Yeh F Frank,-0.02274886891245842,0.10095274448394775,University of Pittsburgh,Yeh F Frank,5.389361016369318
Boninger Michael,-0.019639313220977783,0.08922192454338074,University of Pittsburgh,Boninger Michael,60.94704560145235
Niepa Tagbo,-0.018611541017889977,0.08802907168865204,University of Pittsburgh,Niepa Tagbo,6.392511667642087
Taboas Juan,-0.020262090489268303,0.08803451061248779,University of Pittsburgh,Taboas Juan,3.5574753061858466
Dicianno Brad,-0.018662666901946068,0.0877685397863388,University of Pittsburgh,Dicianno Brad,33.791907111045056
Miskov-zivanov Natasa,-0.018856799229979515,0.08745620399713516,University of Pittsburgh,Miskov-zivanov Natasa,5.323046262300939
Korkmaz Emrullah,-0.01983942650258541,0.08889038860797882,University of Pittsburgh,Korkmaz Emrullah,16.446353694877594
Wang James,-0.018567774444818497,0.08812498301267624,University of Pittsburgh,Wang James,29.05937563364917
Vodovotz Yoram,-0.018881428986787796,0.0892859399318695,University of Pittsburgh,Vodovotz Yoram,91.36776983418956
Kameneva Marina,-0.02008986845612526,0.08845695853233337,University of Pittsburgh,Kameneva Marina,8.46761599154975
Lin Hang,-0.020170515403151512,0.08822476863861084,University of Pittsburgh,Lin Hang,65.87019164970128
Konig Gerhardt,-0.018480530008673668,0.08820442855358124,University of Pittsburgh,Konig Gerhardt,2.9237261472001737
Kormos Robert,-0.019328540191054344,0.08738404512405396,University of Pittsburgh,Kormos Robert,85.12248772746132
Wells Alan,-0.01943657174706459,0.08947014063596725,University of Pittsburgh,Wells Alan,78.14446918616215
Benam Kambez,-0.01927640102803707,0.08948532491922379,University of Pittsburgh,Benam Kambez,20.0289805335221
Sell Timothy,-0.019303910434246063,0.08739610761404037,University of Pittsburgh,Sell Timothy,7.855764282182714
Wu Shandong,-0.018104370683431625,0.08863408863544464,University of Pittsburgh,Wu Shandong,37.797980520123225
Kim Tae,-0.01968400366604328,0.08740676939487457,University of Pittsburgh,Kim Tae,56.51138269472728
Sigal Ian,-0.018462136387825012,0.08822295069694519,University of Pittsburgh,Sigal Ian,42.851094358402186
Waters Jonathan,-0.020049508661031723,0.08898792415857315,University of Pittsburgh,Waters Jonathan,34.27176479847375
Laymon Charles,-0.02001614309847355,0.08868084847927094,University of Pittsburgh,Laymon Charles,62.80762400587566
Ambrosio Fabrisia,-0.01850372739136219,0.08811291307210922,University of Pittsburgh,Ambrosio Fabrisia,51.65394802609679
Modo Michel,-0.021793372929096222,0.09116511046886444,University of Pittsburgh,Modo Michel,33.32764174153417
Jin Tao,-0.019812297075986862,0.08994097262620926,University of Pittsburgh,Jin Tao,16.1088241588914
Gaunt Robert,-0.01829998940229416,0.08861491829156876,University of Pittsburgh,Gaunt Robert,25.2732903961041
Banerjee Ipsita,-0.019531970843672752,0.08914334326982498,University of Pittsburgh,Banerjee Ipsita,45.70524693620538
Bell Kevin,-0.018389463424682617,0.08799514919519424,University of Pittsburgh,Bell Kevin,12.190155461356488
Osmanbeyoglu Hatice,-0.020143240690231323,0.08797256648540497,University of Pittsburgh,Osmanbeyoglu Hatice,45.35055749634071
Cooper Rory,-0.018626855686306953,0.08802080899477005,University of Pittsburgh,Cooper Rory,31.91635355808598
Corcoran Timothy,-0.018525203689932823,0.08787219971418381,University of Pittsburgh,Corcoran Timothy,20.41581885166682
Tarin Tatum,-0.019279589876532555,0.08923613280057907,University of Pittsburgh,Tarin Tatum,11.940963330953638
Kulkarni Mangesh,-0.019118657335639,0.08926030993461609,University of Pittsburgh,Kulkarni Mangesh,0.4787238399535831
George Stetten,-0.019362611696124077,0.08918607980012894,University of Pittsburgh,George Stetten,0.8895542122585449
Ghodadra Anish,-0.02001773938536644,0.08664480596780777,University of Pittsburgh,Ghodadra Anish,10.276092841381558
Sadagopan Srivatsun,-0.018571127206087112,0.08815771341323853,University of Pittsburgh,Sadagopan Srivatsun,7.502549475049412
Zervantonakis Ioannis,-0.01845981553196907,0.08802494406700134,University of Pittsburgh,Zervantonakis Ioannis,39.34624735613707
Miller C Mark,-0.019949397072196007,0.08867795020341873,University of Pittsburgh,Miller C Mark,35.88594930459248
Sowa Gwendolyn,-0.019732048735022545,0.08903830498456955,University of Pittsburgh,Sowa Gwendolyn,38.64015756132809
Lund Laura,-0.019919874146580696,0.08882506936788559,University of Pittsburgh,Lund Laura,6.041139963491318
Omar A Gharbawie,-0.019093194976449013,0.08910524845123291,University of Pittsburgh,Omar A Gharbawie,4.996281256810412
Rajkumar Kubendran,-0.01974627375602722,0.0877155140042305,University of Pittsburgh,Rajkumar Kubendran,13.462143717970449
Nishikawa Robert,-0.019359439611434937,0.0892842710018158,University of Pittsburgh,Nishikawa Robert,11.800205770287196
Viator John,-0.01861337199807167,0.08781696110963821,University of Pittsburgh,Viator John,7.870088072526487
Pietro Bajona,-0.01852806657552719,0.08791254460811615,University of Pittsburgh,Pietro Bajona,9.862186777565595
Rubin Joseph,-0.01836206018924713,0.08835481852293015,University of Pittsburgh,Rubin Joseph,0.5480633472329454
Shemesh Or,-0.020043237134814262,0.08852209150791168,University of Pittsburgh,Shemesh Or,14.100616957239282
Schwerdt Helen,-0.01976894587278366,0.08764965087175369,University of Pittsburgh,Schwerdt Helen,2.0526369686012407
Lathrop Kira,-0.018379513174295425,0.08818794041872025,University of Pittsburgh,Lathrop Kira,39.9958845925696
Sun Mingui,-0.019376041367650032,0.08995906263589859,University of Pittsburgh,Sun Mingui,19.48006005775673
Woo Savio L Y,-0.020412420853972435,0.092746302485466,University of Pittsburgh,Woo Savio L Y,3.214851541893672
Velikokhatnyi Oleg,-0.019585760310292244,0.08751514554023743,University of Pittsburgh,Velikokhatnyi Oleg,0.5305538810319672
Alavi Amir,-0.01998787187039852,0.08865732699632645,University of Pittsburgh,Alavi Amir,35.87705892150037
Weber D John,-0.020346760749816895,0.08970838040113449,University of Pittsburgh,Weber D John,26.06037555638768
Xia Zongqi,-0.020043419674038887,0.08874724805355072,University of Pittsburgh,Xia Zongqi,53.40278299488174
Yun Minhee,-0.01874605007469654,0.08850356936454773,University of Pittsburgh,Yun Minhee,7.281821420608248
Capogrosso Marco,-0.02598673664033413,0.09580495208501816,University of Pittsburgh,Capogrosso Marco,69.50781877388245
Gladwin Mark,-0.019711388275027275,0.08933910727500916,University of Pittsburgh,Gladwin Mark,270.0894270541387
Mallampalli Rama,-0.018182825297117233,0.08834434300661087,University of Pittsburgh,Mallampalli Rama,86.40887722604494
Badylak Stephen,-0.01855260506272316,0.08781573176383972,University of Pittsburgh,Badylak Stephen,148.77620233217587
Dutta Partha,-0.024054085835814476,0.10752829909324646,University of Pittsburgh,Dutta Partha,53.06589065441577
Iordanova Bistra,-0.018571924418210983,0.08788129687309265,University of Pittsburgh,Iordanova Bistra,7.589062789387581
Gopalakrishnan Vanathi,-0.018470417708158493,0.08825122565031052,University of Pittsburgh,Gopalakrishnan Vanathi,8.107200928842206
Vogt Keith,-0.01904301345348358,0.0892355889081955,University of Pittsburgh,Vogt Keith,6.361950907261397
Taylor D Lansing,-0.02472771517932415,0.0954049751162529,University of Pittsburgh,Taylor D Lansing,38.15319176444241
Friberg Thomas,-0.022586379200220108,0.09850432723760605,University of Pittsburgh,Friberg Thomas,5.465068278547394
Worobey Lynn,-0.0250416062772274,0.09530631452798843,University of Pittsburgh,Worobey Lynn,16.401770295458
Ding Dan,-0.02011212334036827,0.08831603080034256,University of Pittsburgh,Ding Dan,10.203041132688218
Ruder Warren,-0.02274714782834053,0.09169226884841919,University of Pittsburgh,Ruder Warren,8.010882958289953
Vazquez Alberto,-0.025858009234070778,0.10756465047597885,University of Pittsburgh,Vazquez Alberto,36.38836716897444
Wu Haodi,-0.01960105448961258,0.08913765847682953,University of Pittsburgh,Wu Haodi,3.358794116121303
Pacella John,-0.01967363804578781,0.08899904787540436,University of Pittsburgh,Pacella John,18.10316965755048
Wipf Peter,-0.01980673335492611,0.08963143080472946,University of Pittsburgh,Wipf Peter,107.53801011663616
Pitt Bruce,-0.019921867176890373,0.08905588835477829,University of Pittsburgh,Pitt Bruce,12.582769938333456
Mahajan Aman,-0.018483702093362808,0.08889629691839218,University of Pittsburgh,Mahajan Aman,23.19659947585916
Jesus Tejero,-0.020114660263061523,0.08849882334470749,University of Pittsburgh,Jesus Tejero,46.19678066893133
Kim Kang,-0.018966171890497208,0.08925563842058182,University of Pittsburgh,Kim Kang,57.75572979242792
Pi Shaohua,-0.018473027274012566,0.08801258355379105,University of Pittsburgh,Pi Shaohua,7.405049388789516
Chen Huijun,0.09929302334785461,0.04732862859964371,Tsinghua University,Chen Huijun,42.50472453935005
Xing Wanli,0.1013156920671463,0.047008216381073,Tsinghua University,Xing Wanli,18.337569358895287
Huang Guoliang,0.09910856932401657,0.04619728401303291,Tsinghua University,Huang Guoliang,18.50083038620488
Yuan Kexin,0.09923143684864044,0.04731525480747223,Tsinghua University,Yuan Kexin,7.290294962102011
Zhang Hui,0.09892918169498444,0.046978168189525604,Tsinghua University,Zhang Hui,155.8868011342378
Guo Hua,0.10346674174070358,0.047222934663295746,Tsinghua University,Guo Hua,59.76239557043506
Wang Guangzhi,0.09817185997962952,0.047677893191576004,Tsinghua University,Wang Guangzhi,20.39533668905634
Liao Hongen,0.09888739138841629,0.046855222433805466,Tsinghua University,Liao Hongen,45.607743396894776
Zhao Xihai,0.10095779597759247,0.0468953438103199,Tsinghua University,Zhao Xihai,74.88974810673763
Bai Jing,0.09984671324491501,0.046563077718019485,Tsinghua University,Bai Jing,13.703809095888328
Liu Jing,0.09829480946063995,0.04768702760338783,Tsinghua University,Liu Jing,196.12194805817455
Song Xiaolei,0.09940680116415024,0.047337111085653305,Tsinghua University,Song Xiaolei,4.4111653238773085
Cheng Jing,0.09903959184885025,0.04631675034761429,Tsinghua University,Cheng Jing,99.75137320052949
Liu Peng,0.09944851696491241,0.04734160378575325,Tsinghua University,Liu Peng,121.65932322998351
Guo Yong,0.1045287474989891,0.04779888316988945,Tsinghua University,Guo Yong,38.76374460229787
Du Yanan,0.102460116147995,0.0474235936999321,Tsinghua University,Du Yanan,130.60707896822518
Luo Jianwen,0.10102017968893051,0.04761986434459686,Tsinghua University,Luo Jianwen,40.31968400130896
Song Sen,0.1499709188938141,0.06114934757351875,Tsinghua University,Song Sen,51.91241132166861
Gong Qin,0.10033193975687027,0.0471307635307312,Tsinghua University,Gong Qin,18.75246240058937
Hong Bo,0.10459648817777634,0.04734450578689575,Tsinghua University,Hong Bo,32.47644164882163
Gao Xiaorong,0.10435759276151657,0.049881502985954285,Tsinghua University,Gao Xiaorong,43.65787789290529
John Troy,-0.19808551669120789,-0.03150157257914543,Northwestern University,John Troy,8.314698087805063
Shu Liu,-0.20103730261325836,-0.043026797473430634,Northwestern University,Shu Liu,4.844181005571512
Nathan Gianneschi,-0.1915901154279709,-0.031391456723213196,Northwestern University,Nathan Gianneschi,231.66111137671788
Matthew Glucksberg,-0.22789257764816284,-0.036228206008672714,Northwestern University,Matthew Glucksberg,3.16406438106664
Milan Mrksich,-0.1967926323413849,-0.03150813281536102,Northwestern University,Milan Mrksich,110.03416544537978
David Kelso,-0.19901566207408905,-0.030497651547193527,Northwestern University,David Kelso,0.8190552335550331
Guillermo Ameer,-0.19102945923805237,-0.031754788011312485,Northwestern University,Guillermo Ameer,83.66603073645702
Joseph Moskal,-0.20150887966156006,-0.026763485744595528,Northwestern University,Joseph Moskal,14.47837155075368
Wendy Murray,-0.21830908954143524,-0.029415801167488098,Northwestern University,Wendy Murray,8.034963136817893
Chamille Lescott,-0.1932559311389923,-0.030951902270317078,Northwestern University,Chamille Lescott,4.235476691632989
Malcolm Maciver,-0.19561398029327393,-0.030860599130392075,Northwestern University,Malcolm Maciver,16.471281895921564
Igal Szleifer,-0.20636126399040222,-0.0358596034348011,Northwestern University,Igal Szleifer,69.59183754195809
Vadim Backman,-0.20211149752140045,-0.03363504260778427,Northwestern University,Vadim Backman,86.31560239586406
Neha Kamat,-0.19809088110923767,-0.0370824858546257,Northwestern University,Neha Kamat,35.71861639831654
Hao Zhang,-0.19014041125774384,-0.0319497175514698,Northwestern University,Hao Zhang,161.34758741383575
Zhe Ji,-0.1980527937412262,-0.03184099867939949,Northwestern University,Zhe Ji,37.66647297650556
Mark Johnson,-0.1973838210105896,-0.03236643597483635,Northwestern University,Mark Johnson,16.612050154167367
Robert Linsenmeier,-0.19457031786441803,-0.03104075975716114,Northwestern University,Robert Linsenmeier,15.115525269797075
Igor Efimov,-0.19298528134822845,-0.03846804052591324,Northwestern University,Igor Efimov,64.95301299595705
John Rogers,-0.1960381716489792,-0.03413344547152519,Northwestern University,John Rogers,453.6796613251042
Colin Hisey,-0.1916017085313797,-0.03180723264813423,Northwestern University,Colin Hisey,19.299702786509176
Eric Perreault,-0.19119365513324738,-0.03130954131484032,Northwestern University,Eric Perreault,18.278330369599328
Michael Markl,-0.18931560218334198,-0.031350355595350266,Northwestern University,Michael Markl,97.48231464167552
Matthew Tresch,-0.1990363597869873,-0.03306891769170761,Northwestern University,Matthew Tresch,11.98132263150522
Evan Scott,-0.19477427005767822,-0.031159229576587677,Northwestern University,Evan Scott,82.83747729901029
Julius P A Dewald,-0.21760183572769165,-0.026925813406705856,Northwestern University,Julius P A Dewald,32.04994851972697
Mitra Hartmann,-0.1979275345802307,-0.031052883714437485,Northwestern University,Mitra Hartmann,19.793056563892662
Shana Kelley,-0.21768178045749664,-0.034292835742235184,Northwestern University,Shana Kelley,70.1595027503373
Jonathan Rivnay,-0.21747785806655884,-0.036216769367456436,Northwestern University,Jonathan Rivnay,126.51739029876664
Molly Bright,-0.22991473972797394,-0.032032646238803864,Northwestern University,Molly Bright,9.43897452848474
Ashutosh Chilkoti,-0.031626876443624496,0.016550108790397644,Duke University,Ashutosh Chilkoti,243.49202548096935
Sonal Deshpande,-0.026710258796811104,0.006404691841453314,Duke University,Sonal Deshpande,8.081456878622015
Barry S Myers,-0.03120006062090397,0.01616097241640091,Duke University,Barry S Myers,4.378754169187685
Brenton D Hoffman,-0.04857039824128151,0.015635425224900246,Duke University,Brenton D Hoffman,37.40201389138943
John H Sampson,-0.03951156139373779,0.01547373179346323,Duke University,John H Sampson,203.0645965303322
Alexandra Badea,-0.034823402762413025,0.014786001294851303,Duke University,Alexandra Badea,29.065871909114367
Cristian T Badea,-0.04603941738605499,0.01847773976624012,Duke University,Cristian T Badea,25.947836945042493
Amanda Randles,-0.030621087178587914,0.019587282091379166,Duke University,Amanda Randles,24.37782249039886
Patrick D Wolf,-0.0527954027056694,0.017973903566598892,Duke University,Patrick D Wolf,2.567775068562241
Daniel Reker,-0.03478443995118141,0.019140658900141716,Duke University,Daniel Reker,90.20155904438236
William M Reichert,-0.05322064086794853,0.014225494116544724,Duke University,William M Reichert,11.197411861040075
Matthew L Becker,-0.0581134594976902,0.009002002887427807,Duke University,Matthew L Becker,71.0598775045449
Wuwei Feng,-0.04331307113170624,0.01088559441268444,Duke University,Wuwei Feng,44.55868096450772
Aravind Asokan,-0.03302620351314545,0.017973123118281364,Duke University,Aravind Asokan,95.22753037704132
Michael Rubinstein,-0.04441177472472191,0.013478248380124569,Duke University,Michael Rubinstein,60.4399078351042
Robert A Malkin,-0.024640163406729698,0.020272891968488693,Duke University,Robert A Malkin,3.033970790998315
Ken Gall,-0.04886007308959961,0.008620405569672585,Duke University,Ken Gall,49.31914140243192
Brian C Mac Grory,-0.03455612435936928,0.02020842768251896,Duke University,Brian C Mac Grory,1.8576197688459457
Pranam Chatterjee,-0.04987506940960884,0.004310111980885267,Duke University,Pranam Chatterjee,19.467112974646067
Bastiaan Driehuys,-0.024290427565574646,0.023436980322003365,Duke University,Bastiaan Driehuys,30.719596680787127
Marc A Sommer,-0.03450706601142883,0.021224256604909897,Duke University,Marc A Sommer,14.022570336928084
Josh Huang,-0.02839341200888157,0.01931101456284523,Duke University,Josh Huang,80.2765783604083
Ann Saterbak,-0.06360632926225662,0.01017696876078844,Duke University,Ann Saterbak,2.436524414453398
Kafui Dzirasa,-0.03198063373565674,0.00882604718208313,Duke University,Kafui Dzirasa,80.10089010432667
Bruce Klitzman,-0.044998522847890854,0.014036200009286404,Duke University,Bruce Klitzman,18.014626430362696
Mark L Palmeri,-0.052465856075286865,0.017598994076251984,Duke University,Mark L Palmeri,12.823097525379064
Michael D Lynch,-0.040605463087558746,0.015207776799798012,Duke University,Michael D Lynch,13.68594931692684
Roger C Barr,-0.06645281612873077,0.007848385721445084,Duke University,Roger C Barr,0.5834179956544293
Ehsan Samei,-0.024481968954205513,0.02182791382074356,Duke University,Ehsan Samei,101.74659176343673
Eric S Richardson,-0.045290738344192505,0.019769961014389992,Duke University,Eric S Richardson,0.461688063363795
Yiyang Gong,-0.043549519032239914,0.018454505130648613,Duke University,Yiyang Gong,23.2406690428316
Michael R Tadross,-0.04578110948204994,0.018827930092811584,Duke University,Michael R Tadross,7.006535498301863
Cassio M Fontes,-0.045857951045036316,0.0070348274894058704,Duke University,Cassio M Fontes,16.62927198986785
Cameron C Mcintyre,-0.03532100468873978,0.014365983195602894,Duke University,Cameron C Mcintyre,14.546659649056055
George A Truskey,-0.040365152060985565,0.02107238583266735,Duke University,George A Truskey,55.417595167106576
Blake S Wilson,-0.046498868614435196,0.010254770517349243,Duke University,Blake S Wilson,18.003728911162693
Sina Farsiu,-0.04929761588573456,0.02098836749792099,Duke University,Sina Farsiu,76.29407962827439
Gregg E Trahey,-0.07134463638067245,0.016825560480356216,Duke University,Gregg E Trahey,5.611336040437821
David Hasan,-0.04129888489842415,0.009847927838563919,Duke University,David Hasan,17.944185374654648
Charles Gersbach,-0.041313380002975464,0.017327692359685898,Duke University,Charles Gersbach,256.83532791923
Peter E Fecci,-0.04131406918168068,0.015018264763057232,Duke University,Peter E Fecci,112.73699596574929
Allen W Song,-0.05931669846177101,0.01894214004278183,Duke University,Allen W Song,19.1283645448326
Stephen W Smith,-0.07606524974107742,0.009508883580565453,Duke University,Stephen W Smith,1.7465504476129423
Sonia Bansal,-0.05416546389460564,0.009485994465649128,Duke University,Sonia Bansal,22.38081833279857
Karl-dimiter Bissig,-0.0315929651260376,0.008376306854188442,Duke University,Karl-dimiter Bissig,21.259293237030302
Kathryn R Nightingale,-0.05336727201938629,0.018004676327109337,Duke University,Kathryn R Nightingale,11.283971929831765
Megan Madonna,-0.04428011178970337,0.022608090192079544,Duke University,Megan Madonna,5.81364421262435
Cynthia A Toth,-0.04283398762345314,0.022619381546974182,Duke University,Cynthia A Toth,99.3124793986198
Lingchong You,-0.052600327879190445,0.016908472403883934,Duke University,Lingchong You,182.21336832833572
Tatiana Segura,-0.04324715584516525,0.022998802363872528,Duke University,Tatiana Segura,70.26882095771168
David F Katz,-0.0651073306798935,0.019795985892415047,Duke University,David F Katz,21.03149044519456
Fan Yuan,-0.05812692642211914,0.01136536430567503,Duke University,Fan Yuan,26.20839702024836
Roarke Horstmeyer,-0.02890418842434883,0.01977916806936264,Duke University,Roarke Horstmeyer,19.254653498687173
Samira Musah,-0.040215834975242615,0.022778935730457306,Duke University,Samira Musah,31.804333662243685
Louis E Defrate,-0.04234336316585541,0.010293898172676563,Duke University,Louis E Defrate,28.45134198510388
Jen-tsan A Chi,-0.05745842307806015,0.02084236964583397,Duke University,Jen-tsan A Chi,12.530048226705798
Mikhail A Nikiforov,-0.05010691657662392,0.013730030506849289,Duke University,Mikhail A Nikiforov,7.854071898442557
Junjie Yao,-0.03266274556517601,0.011963802389800549,Duke University,Junjie Yao,71.88327411325089
Nenad Bursac,-0.07977917790412903,0.013621057383716106,Duke University,Nenad Bursac,134.3669963169912
Olaf T Von Ramm,-0.0915004163980484,0.022125601768493652,Duke University,Olaf T Von Ramm,1.288947465467357
Tuan Vo-dinh,-0.038890540599823,0.008984187617897987,Duke University,Tuan Vo-dinh,78.88347067956055
Warren S Warren,-0.05512645095586777,0.011527328751981258,Duke University,Warren S Warren,59.82198775560667
Timothy Dunn,-0.03430740535259247,0.024209797382354736,Duke University,Timothy Dunn,15.528097009210374
Joel Collier,-0.023859480395913124,0.020111288875341415,Duke University,Joel Collier,91.12443288369512
Warren M Grill,-0.044613391160964966,0.019465096294879913,Duke University,Warren M Grill,84.3870801726957
Pengfei Song,-0.057830359786748886,0.012962287291884422,Duke University,Pengfei Song,2.5843795061732213
Christoph F Schmidt,-0.07940281182527542,0.013987159356474876,Duke University,Christoph F Schmidt,8.522925041353842
Jason F Luck,-0.053212106227874756,0.005505629815161228,Duke University,Jason F Luck,3.9482220388574776
Cameron R Bass,-0.06015010178089142,0.012794595211744308,Duke University,Cameron R Bass,13.50691977991788
Jonathan Viventi,-0.06003141403198242,0.005428208503872156,Duke University,Jonathan Viventi,34.12721712484169
Jennifer M Groh,-0.07566910237073898,0.017644446343183517,Duke University,Jennifer M Groh,11.073764419193669
Brian T Crouch,-0.06358583271503448,0.018133094534277916,Duke University,Brian T Crouch,7.132257713687481
Amy L Mcnulty,-0.03990408405661583,0.005430655088275671,Duke University,Amy L Mcnulty,20.485069693537337
John W Hickey,-0.09122157841920853,0.017407434061169624,Duke University,John W Hickey,3.274083368395608
Angel V Peterchev,-0.05641772970557213,0.02759995125234127,Duke University,Angel V Peterchev,51.76451762263282
Emma J Chory,-0.11607386916875839,0.02044939063489437,Duke University,Emma J Chory,2.780801870086809
Nimmi Ramanujam,-0.064278744161129,0.02015487477183342,Duke University,Nimmi Ramanujam,18.26351404567486
Jessilyn Dunn,-0.03272804245352745,0.0063367849215865135,Duke University,Jessilyn Dunn,61.29475910295984
Eva A Naumann,-0.02864028327167034,0.036656975746154785,Duke University,Eva A Naumann,0.7104794923125939
Joan Sanders,-0.21043046116828917,-0.07316369563341141,University of Washington,Joan Sanders,10.69017080557362
Xiaohu Gao,-0.20912544727325438,-0.06909410655498505,University of Washington,Xiaohu Gao,82.10868194692473
Matthew O’donnell,-0.20550246834754943,-0.08303152024745941,University of Washington,Matthew O’donnell,79.77837406190397
Colin Studholme,-0.22314475774765014,-0.07595541328191757,University of Washington,Colin Studholme,38.44813186496936
Daniel M Ratner,-0.21068312525749205,-0.0724334642291069,University of Washington,Daniel M Ratner,10.17804017061112
Jay T Rubinstein,-0.22243850231170653,-0.08390261977910995,University of Washington,Jay T Rubinstein,7.687263136954618
Michael Regnier,-0.20879413485527037,-0.0724290981888771,University of Washington,Michael Regnier,122.8331323984812
Daniel Chiu,-0.21477122902870177,-0.07287390530109406,University of Washington,Daniel Chiu,128.79801620627805
Ivan M Pelivanov,-0.20500101447105407,-0.08456684648990631,University of Washington,Ivan M Pelivanov,0.3948222038857478
Princess Imoukhuede,-0.22683508992195128,-0.0751589983701706,University of Washington,Princess Imoukhuede,7.901922227430989
Wendy Thomas,-0.2319644570350647,-0.06904812902212143,University of Washington,Wendy Thomas,26.284449141140968
Charles E Murry,-0.20555161237716674,-0.07080430537462234,University of Washington,Charles E Murry,217.9162824506011
Lara Gamble,-0.22190048098564147,-0.0779142826795578,University of Washington,Lara Gamble,8.018800840967225
Patrick S Stayton,-0.2153091013431549,-0.08142850548028946,University of Washington,Patrick S Stayton,40.076831525746535
Elizabeth Nance,-0.21300871968269347,-0.0793856531381607,University of Washington,Elizabeth Nance,71.40135413461178
Christopher Sims,-0.20933719277381896,-0.07500491291284561,University of Washington,Christopher Sims,60.20325074059849
Albert Folch,-0.2202834665775299,-0.0655156746506691,University of Washington,Albert Folch,44.92473492694431
Andre Berndt,-0.21892841458320617,-0.07587365806102753,University of Washington,Andre Berndt,47.29832491594813
Eric H Chudler,-0.2482089579105377,-0.08927135169506073,University of Washington,Eric H Chudler,3.20440824875543
Ying Zheng,-0.20458670258522033,-0.07209592312574387,University of Washington,Ying Zheng,167.5567349452043
